user_id,auction_id,category,cat,property,buy_mount,day
user_00268,auction_00007796,28,75146916,property_74,1,20130805
user_00808,auction_00007797,50022520,85138440,property_72,1,20140505
user_00322,auction_00007798,28,68536768,property_24,3,20120715
user_00512,auction_00007799,38,66642448,property_49,1,20120412
user_00612,auction_00007800,38,96828407,property_2,2,20130319
user_00078,auction_00007801,38,14966557,property_39,2,20150513
user_00784,auction_00007802,50014815,37110707,property_11,4,20121031
user_00339,auction_00007803,28,31388734,property_71,2,20140921
user_00674,auction_00007804,38,46602780,property_1,1,20141117
user_00556,auction_00007805,50014815,28311409,property_98,11,20141210
user_00509,auction_00007806,38,13911355,property_74,1,20141022
user_00238,auction_00007807,50008168,44681437,property_48,2,20150215
user_00134,auction_00007808,50022520,47281925,property_18,3,20120720
user_00973,auction_00007809,28,98405286,property_10,3,20150106
user_00192,auction_00007810,50022520,83914523,property_60,2,20150501
user_00356,auction_00007811,50022520,33620336,property_47,3,20130228
user_00278,auction_00007812,50008168,96475652,property_43,2,20120319
user_00018,auction_00007813,50008168,15668332,property_66,2,20130729
user_00524,auction_00007814,50008168,75208604,property_41,3,20140311
user_00180,auction_00007815,50014815,12672106,property_16,5,20150906
user_00123,auction_00007816,38,17425900,property_59,3,20120822
user_00246,auction_00007817,28,21264832,property_63,11,20140301
user_00734,auction_00007818,50008168,52131585,property_59,1,20130512
user_00373,auction_00007819,28,90745350,property_38,3,20150210
user_00051,auction_00007820,28,49994087,property_91,1,20141207
user_01000,auction_00007821,28,18533790,property_12,3,20120821
user_00071,auction_00007822,50008168,64627534,property_86,1,20140414
user_00480,auction_00007823,50008168,58779318,property_96,3,20141106
user_00560,auction_00007824,38,98238841,property_18,1,20140826
user_00019,auction_00007825,50008168,22120705,property_63,1,20151220
user_00774,auction_00007826,50008168,63270351,property_38,5,20150102
user_00084,auction_00007827,28,28865664,property_50,5,20131222
user_00155,auction_00007828,38,41680907,property_78,3,20120630
user_00565,auction_00007829,50022520,25023307,property_24,1,20141216
user_00619,auction_00007830,50008168,86634749,property_10,2,20151103
user_00357,auction_00007831,50008168,77142220,property_13,2,20131224
user_00816,auction_00007832,50022520,26192377,property_70,1,20140511
user_00647,auction_00007833,28,80055957,property_87,1,20150505
user_00443,auction_00007834,38,99149714,property_83,11,20120403
user_00069,auction_00007835,28,87902618,property_71,4,20131218
user_00523,auction_00007836,50014815,80499222,property_19,2,20150709
user_00143,auction_00007837,50008168,43797105,property_36,4,20120313
user_00192,auction_00007838,50014815,76632538,property_12,1,20150915
user_00387,auction_00007839,50008168,22112987,property_78,1,20150425
user_00378,auction_00007840,50014815,41954134,property_92,1,20140220
user_00581,auction_00007841,50022520,90506654,property_76,11,20131115
user_00535,auction_00007842,50008168,26411718,property_52,4,20140330
user_00693,auction_00007843,50008168,52065222,property_18,4,20150214
user_00293,auction_00007844,50014815,54196006,property_56,1,20150103
user_00009,auction_00007845,38,88426937,property_35,1,20121124
user_00271,auction_00007846,50014815,62338292,property_23,3,20140217
user_00387,auction_00007847,50008168,41667072,property_21,2,20140907
user_00093,auction_00007848,50008168,66756516,property_19,1,20121226
user_00966,auction_00007849,38,39260590,property_78,2,20141209
user_00529,auction_00007850,28,29364653,property_62,3,20120311
user_00154,auction_00007851,38,24336334,property_43,1,20120125
user_00405,auction_00007852,28,33508806,property_66,5,20140908
user_00840,auction_00007853,50008168,38737174,property_76,3,20121115
user_00149,auction_00007854,50022520,46849119,property_10,1,20140926
user_00889,auction_00007855,50022520,68985391,property_58,1,20121116
user_00267,auction_00007856,50014815,64811239,property_7,5,20120104
user_00422,auction_00007857,38,44132362,property_91,1,20150731
user_00840,auction_00007858,38,89118793,property_34,11,20150208
user_00618,auction_00007859,50022520,17506180,property_93,3,20120817
user_00472,auction_00007860,28,75814814,property_94,3,20151010
user_00893,auction_00007861,38,81601127,property_47,1,20151001
user_00547,auction_00007862,28,60292051,property_35,3,20130817
user_00631,auction_00007863,28,25161415,property_17,1,20140705
user_00526,auction_00007864,28,52478561,property_14,4,20121112
user_00503,auction_00007865,28,83248658,property_71,1,20150718
user_00014,auction_00007866,50014815,66878965,property_45,3,20130130
user_00778,auction_00007867,50014815,73733841,property_88,1,20140727
user_00652,auction_00007868,50022520,43064092,property_38,5,20130307
user_00806,auction_00007869,50014815,47276794,property_48,5,20131221
user_00364,auction_00007870,38,29449696,property_63,3,20140510
user_00119,auction_00007871,50014815,58720768,property_6,3,20130802
user_00238,auction_00007872,38,73783187,property_41,5,20120206
user_00546,auction_00007873,38,59357131,property_56,2,20140812
user_00169,auction_00007874,28,51362065,property_100,5,20141122
user_00522,auction_00007875,50022520,12828532,property_65,2,20130402
user_00634,auction_00007876,28,96623797,property_17,2,20151229
user_00913,auction_00007877,28,91311077,property_1,1,20120228
user_00657,auction_00007878,50014815,14672042,property_74,1,20141228
user_00963,auction_00007879,50014815,98882124,property_19,1,20130330
user_00958,auction_00007880,38,17337997,property_17,11,20120411
user_00735,auction_00007881,50014815,42168745,property_47,1,20140330
user_00883,auction_00007882,50014815,43954789,property_64,1,20150521
user_00769,auction_00007883,50008168,84185883,property_1,3,20140627
user_00780,auction_00007884,38,61632246,property_91,3,20141201
user_00871,auction_00007885,38,51509315,property_74,5,20150510
user_00516,auction_00007886,50008168,95758290,property_3,3,20150411
user_00938,auction_00007887,38,58701586,property_94,2,20150711
user_00397,auction_00007888,50022520,26381779,property_7,2,20150312
user_00866,auction_00007889,50022520,81794497,property_9,4,20140130
user_00106,auction_00007890,50008168,41726640,property_81,2,20120730
user_00085,auction_00007891,50014815,69378298,property_52,1,20150806
user_00214,auction_00007892,50022520,62139697,property_29,5,20130606
user_00121,auction_00007893,50008168,11055770,property_91,1,20131210
user_00132,auction_00007894,50022520,62744287,property_44,1,20130804
user_00850,auction_00007895,28,44297151,property_53,5,20150529
user_00197,auction_00007896,50008168,50384524,property_36,11,20150128
user_00019,auction_00007897,38,22113193,property_7,11,20130222
user_00642,auction_00007898,50022520,41602967,property_59,2,20140423
user_00012,auction_00007899,38,49919426,property_22,5,20140803
user_00081,auction_00007900,50008168,38237596,property_28,1,20120611
user_00330,auction_00007901,50022520,31505334,property_18,3,20130616
user_00866,auction_00007902,38,68900892,property_36,3,20140304
user_00774,auction_00007903,50014815,94738725,property_61,2,20140911
user_00392,auction_00007904,50014815,52571763,property_23,4,20130623
user_00637,auction_00007905,28,96493863,property_65,11,20150301
user_00307,auction_00007906,50008168,64531161,property_21,3,20120313
user_00267,auction_00007907,38,14547522,property_72,3,20140609
user_00447,auction_00007908,28,46780559,property_79,3,20140215
user_00441,auction_00007909,50008168,20750109,property_42,4,20141214
user_00895,auction_00007910,50014815,75993764,property_93,1,20141120
user_00652,auction_00007911,38,73228801,property_36,3,20140505
user_00841,auction_00007912,50022520,65426729,property_1,5,20140709
user_00002,auction_00007913,50014815,54657219,property_8,1,20140202
user_00520,auction_00007914,50022520,66689004,property_12,1,20120520
user_00762,auction_00007915,50022520,23474864,property_63,3,20150223
user_00651,auction_00007916,38,31520919,property_67,2,20131122
user_00636,auction_00007917,38,45026810,property_84,1,20141003
user_00309,auction_00007918,50022520,77959068,property_67,1,20120725
user_00740,auction_00007919,28,18907659,property_24,1,20120621
user_00522,auction_00007920,50022520,57225359,property_21,11,20140520
user_00469,auction_00007921,50022520,66488286,property_89,5,20130915
user_00212,auction_00007922,38,90814633,property_34,1,20131226
user_00112,auction_00007923,50008168,83514771,property_92,5,20140601
user_00008,auction_00007924,50014815,53858104,property_58,3,20120403
user_00804,auction_00007925,38,70835762,property_31,11,20131220
user_00477,auction_00007926,28,13670974,property_12,3,20151001
user_00874,auction_00007927,50014815,16992585,property_18,3,20150529
user_00460,auction_00007928,38,96083599,property_54,11,20140118
user_00253,auction_00007929,38,96113089,property_10,4,20140403
user_00526,auction_00007930,50008168,34661114,property_50,1,20130228
user_00752,auction_00007931,28,94578152,property_70,4,20130913
user_00438,auction_00007932,28,69512807,property_99,3,20130524
user_00754,auction_00007933,38,96046825,property_48,3,20120702
user_00981,auction_00007934,50008168,28265989,property_1,1,20141028
user_00854,auction_00007935,38,10412827,property_62,3,20120409
user_00661,auction_00007936,50022520,63775923,property_9,4,20150705
user_00236,auction_00007937,50022520,36853654,property_8,3,20150905
user_00306,auction_00007938,50008168,94328498,property_45,11,20140617
user_00478,auction_00007939,38,51009896,property_72,11,20130305
user_00679,auction_00007940,50008168,52107027,property_83,3,20150420
user_00020,auction_00007941,38,87283822,property_90,1,20121027
user_00216,auction_00007942,38,21036999,property_97,11,20120203
user_00855,auction_00007943,50022520,24875109,property_8,1,20120307
user_00135,auction_00007944,50014815,31182569,property_12,2,20121002
user_00905,auction_00007945,28,43501223,property_15,2,20131216
user_00129,auction_00007946,28,79305456,property_74,5,20141219
user_00410,auction_00007947,50008168,97131540,property_48,5,20131209
user_00422,auction_00007948,28,27460780,property_1,11,20140527
user_00294,auction_00007949,50022520,89727494,property_79,2,20131109
user_00246,auction_00007950,50014815,65071708,property_23,2,20130314
user_00701,auction_00007951,38,52869025,property_60,3,20130506
user_00556,auction_00007952,38,70597948,property_14,4,20140819
user_00086,auction_00007953,50022520,74205127,property_85,3,20151211
user_00556,auction_00007954,28,27919382,property_12,3,20140903
user_00842,auction_00007955,38,44987861,property_41,5,20140914
user_00375,auction_00007956,28,33283960,property_24,1,20130510
user_00446,auction_00007957,50022520,89593852,property_55,2,20120207
user_00378,auction_00007958,38,53967101,property_11,11,20151018
user_00390,auction_00007959,50008168,47822197,property_96,11,20130213
user_00657,auction_00007960,50014815,36664193,property_6,1,20120722
user_00051,auction_00007961,28,21327835,property_96,5,20140214
user_00242,auction_00007962,28,65632768,property_47,1,20141011
user_00294,auction_00007963,28,59338378,property_30,11,20151109
user_00920,auction_00007964,28,34412762,property_57,1,20150215
user_00563,auction_00007965,50022520,62813894,property_7,4,20140912
user_00266,auction_00007966,50022520,60643036,property_73,2,20120809
user_00120,auction_00007967,50022520,86556525,property_18,1,20150427
user_00712,auction_00007968,50022520,40130153,property_26,2,20121125
user_00917,auction_00007969,38,12782955,property_6,3,20140501
user_00248,auction_00007970,50022520,13082993,property_5,3,20120808
user_00070,auction_00007971,38,84964625,property_60,1,20140130
user_00853,auction_00007972,50008168,96853189,property_10,1,20130802
user_00057,auction_00007973,50022520,92141673,property_56,1,20150126
user_00382,auction_00007974,50008168,94104500,property_76,1,20140911
user_00039,auction_00007975,50022520,40696566,property_41,1,20151010
user_00984,auction_00007976,50008168,21942232,property_88,2,20121110
user_00801,auction_00007977,50014815,72065617,property_2,3,20120126
user_00443,auction_00007978,50008168,36610839,property_1,1,20120730
user_00018,auction_00007979,38,45135941,property_62,3,20121021
user_00952,auction_00007980,28,32650041,property_33,2,20130621
user_00732,auction_00007981,50008168,16681756,property_90,4,20150923
user_00825,auction_00007982,28,63825994,property_84,4,20120427
user_00756,auction_00007983,50014815,92947099,property_12,2,20121010
user_00352,auction_00007984,50014815,67566435,property_65,11,20140206
user_00972,auction_00007985,38,90583348,property_74,4,20130817
user_00816,auction_00007986,38,44917786,property_40,5,20131121
user_00298,auction_00007987,50008168,30032157,property_72,3,20131019
user_00283,auction_00007988,50022520,21953600,property_92,3,20120218
user_00586,auction_00007989,50014815,59381407,property_42,3,20150909
user_00110,auction_00007990,28,32833506,property_90,3,20120428
user_00180,auction_00007991,50022520,86134053,property_38,1,20131201
user_00938,auction_00007992,50014815,25750520,property_30,3,20130828
user_00544,auction_00007993,50008168,11894470,property_83,3,20150423
